source_db	citing paper's eid	citing paper's id	citing paper's doi	cited paper's title	cited paper's authors	cited paper's volume	cited paper's issue
scopus	2-s2.0-85027711855	33746756284		The determinants of the adoption of information technology: a case study of the Indian garments industry	Lal		
scopus	2-s2.0-85027711855	84900095934		Information Technology and productivity growth in Asia	Lee; Khatri		
scopus	2-s2.0-85027711855	3789058		The Output Contributions of Computer Equipment and Personnel: a Firm-level Analysis	Lichtenberg		
scopus	2-s2.0-85020000384	84878983267	10.1257/mac.5.2.217	Uncertainty and economic activity: Evidence from business survey data	Bachmann, Rüdiger; Bachmann, Rüdiger; Bachmann, Rüdiger; Elstner, Steffen; Sims, Eric R.	5	2
scopus	2-s2.0-85020000384	84997832043	10.1093/qje/qjw024	Measuring economic policy uncertainty	Baker, Scott R.; Bloom, Nicholas; Davis, Steven J.	131	4
scopus	2-s2.0-85020000384	65949093957	10.3982/ECTA6248	The impact of uncertainty shocks	Bloom, Nicholas; Bloom, Nicholas	77	3
scopus	2-s2.0-85020000384	84908486333	10.1016/j.jmoneco.2014.07.006	Uncertainty shocks and unemployment dynamics in U.S. recessions	Caggiano, Giovanni; Castelnuovo, Efrem; Castelnuovo, Efrem; Castelnuovo, Efrem; Groshenny, Nicolas	67	
scopus	2-s2.0-85020000384	84879261737	10.1016/j.jinteco.2013.03.003	The impact of uncertainty shocks in emerging economies	Carrière-Swallow, Yan; Céspedes, Luis Felipe	90	2
scopus	2-s2.0-85020000384	84880649591	10.1016/j.econlet.2013.06.024	Economic policy uncertainty in the US: Does it matter for the Euro area?	Colombo, Valentina	121	1
scopus	2-s2.0-85020000384	33646195738	10.1016/j.jinteco.2005.06.010	External currency pricing and the East Asian crisis	Cook, David; Devereux, Michael B.	69	1 SPEC. ISS.
scopus	2-s2.0-85020000384	85059168883		Policy uncertainty spillovers to emerging markets – Evidence from capital flows	Gauvin; McLoughlin; Reinhardt		
scopus	2-s2.0-85020000384	79960222604		Uncertainty, financial frictions, and irreversible investment	Gilchrist; Sim; Zakrajšek		
scopus	2-s2.0-85020000384	84946715408	10.1257/pol.20140068	Trade and investment under policy uncertainty: Theory and firm evidence	Handley, Kyle; Limão, Nuno	7	4
scopus	2-s2.0-85020000384	84919587239	10.1016/j.jinteco.2014.05.005	Exporting under trade policy uncertainty: Theory and evidence	Handley, Kyle	94	1
scopus	2-s2.0-85020000384	84948173855		2013 Spillover Report: Analytical Underpinnings and other Background	IMF		
scopus	2-s2.0-85020000384	84937253481	10.1002/ijfe.1513	The International Effects of US Uncertainty	Jones, Paul M.; Olson, Eric	20	3
scopus	2-s2.0-85020000384	84924020820	10.1257/aer.20131193	Measuring uncertainty	Jurado, Kyle; Ng, Serena; Ludvigson, Sydney C.; Ludvigson, Sydney C.	105	3
scopus	2-s2.0-85020000384	85014080191		International spill-overs of uncertainty shocks: Evidence from a FAVAR	Kamber; Karagedikli; Ryan; Vehbi		
scopus	2-s2.0-85020000384	84920976547	10.1016/j.econlet.2014.07.015	International spillovers of policy uncertainty	Klößner, Stefan; Sekkel, Rodrigo	124	3
scopus	2-s2.0-85020000384	84979911625	10.1016/j.jmoneco.2016.07.002	Uncertainty shocks are aggregate demand shocks	Leduc, Sylvain; Liu, Zheng	82	
scopus	2-s2.0-85020000384	84929840963	10.1111/jeea.12120	The international transmission of volatility shocks: An empirical analysis	Mumtaz, Haroon; Theodoridis, Konstantinos	13	3
scopus	2-s2.0-85020000384	84904868369	10.1016/j.jmacro.2014.05.006	Financial regulation policy uncertainty and credit spreads in the US	Nodari, Gabriela; Nodari, Gabriela	41	
scopus	2-s2.0-85020000384	84864074443	10.1111/j.1540-6261.2012.01746.x	Uncertainty about Government Policy and Stock Prices	Pástor, Ľuboš; Veronesi, Pietro	67	4
scopus	2-s2.0-85020000384	1090776	10.1111/1468-0262.00071	Error bands for impulse responses	Sims, Christopher A.; Zha, Tao	67	5
scopus	2-s2.0-85014739333	34248203740	10.1080/07474930701220071	Bayesian analysis of DSGE models	An, Sungbae; Schorfheide, Frank; Schorfheide, Frank	26	02월 04일
scopus	2-s2.0-85014739333	45849143336	10.1162/JEEA.2008.6.2-3.414	The effects of public spending shocks on trade balances and budget deficits in the European Union	Beetsma, Roel; Giuliodori, Massimo; Klaassen, Franc	6	02월 03일
scopus	2-s2.0-85014739333	40271450	10.1016/0014-2921(95)00110-7	The exchange rate in a model of pricing-to-market	Betts, Caroline; Devereux, Michael B.	40	03월 05일
scopus	2-s2.0-85014739333	70350763725	10.1016/j.jdeveco.2009.09.010	Inflation targeting in emerging economies: Panel evidence	Brito, Ricardo D.; Bystedt, Brianne	91	2
scopus	2-s2.0-85014739333	84990997726	10.1016/j.econmod.2016.09.008	Fiscal policy in Europe: The importance of making it predictable	Cavallari, Lilia; Romano, Simone	60	
scopus	2-s2.0-85014739333	84940378301	10.1016/j.econmod.2015.07.020	An examination of macroeconomic fluctuations in Korea exploiting a Markov-switching DSGE approach	Choi, Jinho; Hur, Joonyoung	51	
scopus	2-s2.0-85014739333	15844392342	10.1086/426038	Nominal rigidities and the dynamic effects of a shock to monetary policy	Christiano, Lawrence J.; Eichenbaum, Martin; Christiano, Lawrence J.; Eichenbaum, Martin; Christiano, Lawrence J.; Eichenbaum, Martin; Evans, Charles L.	113	1
scopus	2-s2.0-85014739333	79953682799	10.1086/659312	When is the government spending multiplier large?	Christiano, Lawrence; Eichenbaum, Martin; Rebelo, Sergio	119	1
scopus	2-s2.0-85014739333	448037		Monopolistic competition and optimum product diversity	Dixit; Stiglitz	67	
scopus	2-s2.0-85014739333	84946399780	10.1016/j.red.2015.09.003	Fiscal stimulus and distortionary taxation	Drautzburg, Thorsten; Uhlig, Harald; Uhlig, Harald	18	4
scopus	2-s2.0-85014739333	33746347404		An estimated small open economy model of the financial accelerator	Elekdag, Selim; Tchakarov, Ivan; Justiniano, Alejandro	53	2
scopus	2-s2.0-85014739333	84892447761	10.1111/jeea.12059	Is there a fiscal free lunch in a liquidity trap?	Erceg, Christopher; Lindé, Jesper	12	1
scopus	2-s2.0-85014739333	34547705335		SIGMA: a new open economy model for policy analysis	Erceg; Guerrieri; Gust	2	
scopus	2-s2.0-85014739333	61549110200	10.1016/j.jpubeco.2008.09.010	The general equilibrium effects of fiscal policy: Estimates for the Euro area	Forni, Lorenzo; Monteforte, Libero; Sessa, Luca	93	03월 04일
scopus	2-s2.0-85014739333	36348989448	10.1162/JEEA.2007.5.1.227	Understanding the effects of government spending on consumption	Galí, Jordi; López-Salido, J. David; Vallés, Javier	5	1
scopus	2-s2.0-85014739333	85071345140	10.1080/07474939908800428	Using simulation methods for bayesian econometric models: Inference, development, and communication	Geweke, John; Geweke, John	18	1
scopus	2-s2.0-85014739333	85020295643		On the efficacy of fiscal policy in Korea during 1979–2000 (in Korean)	Hur	29	
scopus	2-s2.0-85014739333	84919388882	10.1068/c12185r	Fiscal policy and crowding out in developing asia	Hur, Seok-Kyun; Mallick, Sushanta; Park, Donghyun	32	6
scopus	2-s2.0-85014739333	84899851620	10.1016/j.jmacro.2014.02.006	Effectiveness of countercyclical fiscal policy: Evidence from developing Asia	Jha, Shikha; Park, Donghyun; Quising, Pilipinas F.; Mallick, Sushanta K.	40	
scopus	2-s2.0-85014739333	74349090247	10.1002/jae.1153	Monetary policy and uncertainty in an empirical small open-economy model	Justiniano, Alejandro; Preston, Bruce; Preston, Bruce	25	1
scopus	2-s2.0-85014739333	242721128	10.1017/S1365100502020242	Structural shocks and the fiscal theory of the price level in the sticky price model	Kim, Soyoung; Kim, Soyoung	7	5
scopus	2-s2.0-85014739333	84894410353	10.1016/j.red.2013.08.003	Toward a Taylor rule for fiscal policy	Kliem, Martin; Kriwoluzky, Alexander	17	2
scopus	2-s2.0-85014739333	84885900362	10.1007/s11079-013-9272-x	Financial Factors in the Business Cycle of a Small Open Economy: The Case of Korea	Lee, Junhee; Rhee, Wooheon	24	5
scopus	2-s2.0-85014739333	507406	10.1016/0304-3932(91)90007-B	Equilibria under 'active' and 'passive' monetary and fiscal policies	Leeper, Eric M.	27	1
scopus	2-s2.0-85014739333	77950516493	10.1016/j.jeconom.2009.11.001	Dynamics of fiscal financing in the United States	Leeper, Eric M.; Traum, Nora; Leeper, Eric M.; Plante, Michael	156	2
scopus	2-s2.0-85014739333	84857819907		Clearing Up the Fiscal Multiplier Morass	Leeper; Traum; Walker		
scopus	2-s2.0-85014739333	84857819907		Clearing Up the Fiscal Multiplier Morass: Prior and Posterior Analysis	Leeper; Traum; Walker		
scopus	2-s2.0-85014739333	80053336556	10.1111/j.1538-4616.2011.00431.x	Evolving macroeconomic dynamics in a small open economy: An estimated markov switching DSGE model for the UK	Liu, Philip; Mumtaz, Haroon	43	7
scopus	2-s2.0-85014739333	84983747512	10.1016/j.econmod.2016.08.002	Commodity prices and fiscal policy in a commodity exporting economy	Medina, Juan Pablo; Soto, Claudio	59	
scopus	2-s2.0-85014739333	84958672011	10.1016/j.econmod.2015.10.007	Debt sustainability, public investment, and natural resources in developing countries: The DIGNAR model	Melina, Giovanni; Yang, Shu-Chun S.; Zanna, Luis-Felipe	52	
scopus	2-s2.0-85014739333	70349814602	10.1002/jae.1079	What are the effects of fiscal policy shocks?	Mountford, Andrew; Harald, Uhlig; Harald, Uhlig	24	6
scopus	2-s2.0-85014739333	12904491		Estimating the Effects of Fiscal Policy in OECD Countries	Perotti		
scopus	2-s2.0-85014739333	36810481	10.1023/A:1020517101123	Solving Linear Rational Expectations Models	Sims, Christopher A.	20	01월 02일
scopus	2-s2.0-85014739333	34547309730	10.1257/aer.97.3.586	Shocks and frictions in US business cycles: A Bayesian DSGE approach	Smets, Frank; Wouters, Rafael	97	3
scopus	2-s2.0-85014739333	84921786380	10.1002/jae.2356	When does government debt crowd out investment?	Traum, Nora; Yang, Shu-Chun S.	30	1
scopus	2-s2.0-85014739333	77956116981	10.1257/aer.100.2.30	Some fiscal calculas	Uhlig, Harald	100	2
scopus	2-s2.0-84961827194	70449133984	10.1080/13600810903305190	Did China hurt the textiles and clothing exports of other Asian economies, 1990-2005?	Amann, Edmund; Lau, Barry; Nixson, Frederick	37	4
scopus	2-s2.0-84961827194	142004903	10.1257/000282803321455214	Gravity with gravitas: A solution to the border puzzle	Anderson, James E.; Anderson, James E.; Van Wincoop, Eric; Van Wincoop, Eric	93	1
scopus	2-s2.0-84961827194	34547185173	10.1007/s10290-007-0105-0	China and the exports of other Asian countries	Eichengreen, Barry; Eichengreen, Barry; Rhee, Yeongseop; Tong, Hui	143	2
scopus	2-s2.0-84961827194	42178308	10.1111/1467-9485.00244	Border effects and the gravity equation: Consistent methods for estimation	Feenstra, Robert C.	49	5
scopus	2-s2.0-84961827194	84884304070		A Measure of ‘Export Similarity’ and its Possible Uses	Finger; Kreinin	89	
scopus	2-s2.0-84961827194	69549106072	10.1057/ejdr.2009.20	Do Chinese exports crowd-out African goods? An econometric analysis by country and sector	Giovannetti, Giorgia; Sanfilippo, Marco	21	4
scopus	2-s2.0-84961827194	42649100307	10.1016/j.chieco.2007.11.002	Has China displaced other Asian countries' exports?	GREENAWAY, David; MAHABIR, Aruneema; MILNER, Chris	19	2
scopus	2-s2.0-84961827194	79952178679		China and the Manufacturing Exports of Other Developing Countries	Hanson; Robertson		
scopus	2-s2.0-84961827194	42149154442	10.1162/qjec.2008.123.2.441	Estimating trade flows: Trading partners and trading volumes	Helpman, Elhanan; Melitz, Marc; Rubinstein, Yona	123	2
scopus	2-s2.0-84961827194	24944437620	10.1093/cep/byi020	Impact of China's WTO accession on East Asia	Ianchovichina, Elena; Walmsley, Terrie	23	2
scopus	2-s2.0-84961827194	3543011968	10.1016/j.worlddev.2004.03.006	China's competitive performance: A threat to East Asian manufactured exports?	Lall, Sanjaya; Albaladejo, Manuel	32	9
scopus	2-s2.0-84961827194	84868257513	10.1080/08853908.2012.721086	The Trade Specialization of China, India, Brazil, and South Africa: A Threat to Whom?	Montalbano, Pierluigi; Montalbano, Pierluigi; Nenci, Silvia	26	5
scopus	2-s2.0-84961827194	33150863	10.1016/S0022-1996(98)00009-9	Networks versus markets in international trade	Rauch, James E.	48	1
scopus	2-s2.0-84961827194	37749031178	10.1111/j.1468-0327.2007.00195.x	The relative sophistication of Chinese exports	Schott, Peter K.	23	53
scopus	2-s2.0-84961827194	2942526834	10.1016/j.chieco.2003.09.003	Is China's accession to WTO threatening exports of developing countries?	Shafaeddin, S. Mehdi	15	2
scopus	2-s2.0-84961827194	84897600176	10.1162/ASEP_a_00256	China's high-tech exports: The myth and reality	Xing, Yuqing	13	1
scopus	2-s2.0-85010641606	84880179119	10.1108/JKM-03-2013-0180	Different practices for open innovation: A context-based approach	Bellantuono, Nicola; Pontrandolfo, Pierpaolo; Scozzi, Barbara	17	4
scopus	2-s2.0-85010641606	37391031	10.5465/AMR.2003.9416096	Exploitation, exploration, and process management: The productivity dilemma revisited	Benner, Mary J.; Tushman, Michael L.	28	2
scopus	2-s2.0-85010641606	84942856947	10.5465/amr.2015.0042	2013 Decade Award invited article reflections on the 2013 Decade Award - "Exploitation, Exploration, and Process Management: The Productivity Dilemma Revisited" ten years later	Benner, Mary J.; Tushman, Michael L.	40	4
scopus	2-s2.0-85010641606	40349114634	10.1108/14626000810850883	Owner characteristics and health of SMEs in Pakistan	Bhutta, M. Khurrum S.; Rana, Arif I.; Asad, Usman	15	1
scopus	2-s2.0-85010641606	1042268357	10.1016/j.mar.2003.10.004	Managing intellectual capital in a professional service firm: Exploring the creativity-productivity paradox	Chang, Linda; Birkett, Bill	15	1
scopus	2-s2.0-85010641606	84883782334	10.1016/j.technovation.2013.02.003	Untangling the relationships among growth, profitability and survival in new firms	Delmar, Frédéric; Delmar, Frédéric; McKelvie, Alexander; Wennberg, Karl; Wennberg, Karl	33	08월 09일
scopus	2-s2.0-85010641606	84874316253	10.1016/j.ijproman.2012.07.005	Exploration and exploitation in project-based organizations: Development and diffusion of knowledge at different organizational levels in construction companies	Eriksson, Per Erik	31	3
scopus	2-s2.0-85010641606	84859719173	10.1002/smj.1975	Meta-organization design: Rethinking design in interorganizational and community contexts	Gulati, Ranjay; Tushman, Michael; Puranam, Phanish	33	6
scopus	2-s2.0-85010641606	36532743	10.1016/S0166-4972(01)00016-5	A study of R&D, innovation, and business performance in the Canadian biotechnology industry	Hall, Linda A; Bagchi-Sen, Sharmistha	22	4
scopus	2-s2.0-85010641606	1642386139		Strategy as Ecology	Iansiti, Marco; Levien, Roy	82	3
scopus	2-s2.0-85010641606	63349094922	10.1177/0003603X0605100104	The Information Technology Ecosystem: Structure, Health, and Performance	Iansiti, Marco; Richards, Gregory L.	51	1
scopus	2-s2.0-85010641606	78651365936	10.1016/j.drudis.2010.11.005	Creativity, innovation and lean sigma: A controversial combination?	Johnstone, Craig; Pairaudeau, Garry; Pettersson, Jonas A.	16	01월 02일
scopus	2-s2.0-85010641606	84893403116	10.5465/amp.2012.0015	Organizational ambidexterity and performance: A meta-analysis	Junni, Paulina; Sarala, Riikka M.; Taras, Vas; Tarba, Shlomo Y.	27	4
scopus	2-s2.0-85010641606	85020587672		Boosting Eco-Innovation: The Role of Public Support Organizations	Kanda, Wisdom; Hjelm, Olof; Bienkowska, Dzamila		
scopus	2-s2.0-85010641606	85020560703		Korean SMEs Struggle to Compete	Kang		
scopus	2-s2.0-85010641606	85020593690		The Dreaming-Sharing-Excitement Model of K-Management and K-Entrepreneurship: The Global Rise of Hyundai Motors	Kim, Ki-Chan; Lee, Sung-Sang; Almacen, Jamille; Enriquez, John Laurence; Lynn, Hyung-Gu	20	2
scopus	2-s2.0-85010641606	84938687906	10.1002/smj.4250131009	Core capabilities and core rigidities: A paradox in managing new product development	Leonard‐Barton, Dorothy	13	1 S
scopus	2-s2.0-85010641606	84989063836	10.1002/smj.4250141009	The myopia of learning	Levinthal, Daniel A.; March, James G.	14	2 S
scopus	2-s2.0-85010641606	84936823706		Organizational Learning	Levitt, Barbara; March, James G.	14	
scopus	2-s2.0-85010641606	1812752		Exploration and Exploitation in Organizational Learning	March	2	1
